db,record_volume,query,iteration,time_in_seconds
neo4j,1024000,1-1,1,0.96
neo4j,1024000,1-1,2,0.462
neo4j,1024000,1-1,3,0.452
neo4j,1024000,1-1,4,0.444
neo4j,1024000,1-1,5,0.442
neo4j,1024000,1-1,6,0.427
neo4j,1024000,1-1,7,0.436
neo4j,1024000,1-1,8,0.44
neo4j,1024000,1-1,9,0.43
neo4j,1024000,1-1,10,0.429
neo4j,1024000,1-1,11,0.333
neo4j,1024000,1-1,12,0.42
neo4j,1024000,1-1,13,0.364
neo4j,1024000,1-1,14,0.324
neo4j,1024000,1-1,15,0.335
neo4j,1024000,1-1,16,0.416
neo4j,1024000,1-1,17,0.418
neo4j,1024000,1-1,18,0.438
neo4j,1024000,1-1,19,0.424
neo4j,1024000,1-1,20,0.326
neo4j,1024000,1-2,1,1.08
neo4j,1024000,1-2,2,0.73
neo4j,1024000,1-2,3,0.589
neo4j,1024000,1-2,4,0.714
neo4j,1024000,1-2,5,0.564
neo4j,1024000,1-2,6,0.554
neo4j,1024000,1-2,7,0.717
neo4j,1024000,1-2,8,0.713
neo4j,1024000,1-2,9,0.712
neo4j,1024000,1-2,10,0.719
neo4j,1024000,1-2,11,0.723
neo4j,1024000,1-2,12,0.72
neo4j,1024000,1-2,13,0.713
neo4j,1024000,1-2,14,0.712
neo4j,1024000,1-2,15,0.719
neo4j,1024000,1-2,16,0.719
neo4j,1024000,1-2,17,0.709
neo4j,1024000,1-2,18,0.709
neo4j,1024000,1-2,19,0.713
neo4j,1024000,1-2,20,0.557
neo4j,1024000,1-3,1,0.316
neo4j,1024000,1-3,2,0.3
neo4j,1024000,1-3,3,0.302
neo4j,1024000,1-3,4,0.299
neo4j,1024000,1-3,5,0.295
neo4j,1024000,1-3,6,0.299
neo4j,1024000,1-3,7,0.228
neo4j,1024000,1-3,8,0.294
neo4j,1024000,1-3,9,0.26
neo4j,1024000,1-3,10,0.295
neo4j,1024000,1-3,11,0.294
neo4j,1024000,1-3,12,0.3
neo4j,1024000,1-3,13,0.297
neo4j,1024000,1-3,14,0.296
neo4j,1024000,1-3,15,0.296
neo4j,1024000,1-3,16,0.303
neo4j,1024000,1-3,17,0.293
neo4j,1024000,1-3,18,0.303
neo4j,1024000,1-3,19,0.296
neo4j,1024000,1-3,20,0.303
neo4j,1024000,1-4,1,0.805
neo4j,1024000,1-4,2,0.565
neo4j,1024000,1-4,3,0.089
neo4j,1024000,1-4,4,0.033
neo4j,1024000,1-4,5,0.037
neo4j,1024000,1-4,6,0.029
neo4j,1024000,1-4,7,0.036
neo4j,1024000,1-4,8,0.036
neo4j,1024000,1-4,9,0.037
neo4j,1024000,1-4,10,0.035
neo4j,1024000,1-4,11,0.035
neo4j,1024000,1-4,12,0.036
neo4j,1024000,1-4,13,0.036
neo4j,1024000,1-4,14,0.038
neo4j,1024000,1-4,15,0.035
