db,record_volume,query,iteration,time_in_seconds
arangodb,1024000,1-1,0,0.386555046000467
arangodb,1024000,1-1,1,0.2731088130003627
arangodb,1024000,1-1,2,0.2765723809998235
arangodb,1024000,1-1,3,0.27271142700010387
arangodb,1024000,1-1,4,0.2709121239995511
arangodb,1024000,1-1,5,0.2705585699995936
arangodb,1024000,1-1,6,0.27149793900025543
arangodb,1024000,1-1,7,0.2705140050002228
arangodb,1024000,1-1,8,0.2734785810007452
arangodb,1024000,1-1,9,0.2735820269999749
arangodb,1024000,1-1,10,0.2733871079999517
arangodb,1024000,1-1,11,0.2707180369998241
arangodb,1024000,1-1,12,0.2713996740003495
arangodb,1024000,1-1,13,0.26967802200033475
arangodb,1024000,1-1,14,0.26996908000000985
arangodb,1024000,1-1,15,0.2734554549997483
arangodb,1024000,1-1,16,0.271937297000477
arangodb,1024000,1-1,17,0.2721463339994443
arangodb,1024000,1-1,18,0.2734518229999594
arangodb,1024000,1-1,19,0.266392198000176
arangodb,1024000,1-2,0,1.36722037599975
arangodb,1024000,1-2,1,1.1359400139999707
arangodb,1024000,1-2,2,0.9046958850003648
arangodb,1024000,1-2,3,0.8897927879997951
arangodb,1024000,1-2,4,0.8934124779998456
arangodb,1024000,1-2,5,0.8978372729998227
arangodb,1024000,1-2,6,0.898795758000233
arangodb,1024000,1-2,7,0.9006653120004557
arangodb,1024000,1-2,8,0.9033082099995227
arangodb,1024000,1-2,9,0.9025366109999595
arangodb,1024000,1-2,10,0.900654232999841
arangodb,1024000,1-2,11,0.8999734190001618
arangodb,1024000,1-2,12,0.898041264999847
arangodb,1024000,1-2,13,0.9066299989999607
arangodb,1024000,1-2,14,0.9068214200005968
arangodb,1024000,1-2,15,0.8960826350003117
arangodb,1024000,1-2,16,0.8957866179998746
arangodb,1024000,1-2,17,0.8958540749999884
arangodb,1024000,1-2,18,0.895969497999431
arangodb,1024000,1-2,19,0.897006543000316
arangodb,1024000,1-3,0,0.00030048400003579445
arangodb,1024000,1-3,1,0.00015519400039920583
arangodb,1024000,1-3,2,0.0001305960004174267
arangodb,1024000,1-3,3,0.00012588499976118328
arangodb,1024000,1-3,4,0.00015602300027239835
arangodb,1024000,1-3,5,0.00015510999946855009
arangodb,1024000,1-3,6,0.00015342799997597467
arangodb,1024000,1-3,7,0.00015217899999697693
arangodb,1024000,1-3,8,0.00014956399991206126
arangodb,1024000,1-3,9,0.00015647899999748915
arangodb,1024000,1-3,10,0.00017109500004153233
arangodb,1024000,1-3,11,0.00015447700025106315
arangodb,1024000,1-3,12,0.0001549259995954344
arangodb,1024000,1-3,13,0.00015361199984909035
arangodb,1024000,1-3,14,0.0001558499998282059
arangodb,1024000,1-3,15,0.00015469400022993796
arangodb,1024000,1-3,16,0.00015274100042006467
arangodb,1024000,1-3,17,0.00016646299991407432
arangodb,1024000,1-3,18,0.0001543990001664497
arangodb,1024000,1-3,19,0.00015090899978531525
arangodb,1024000,1-4,0,1.2022026159993402
arangodb,1024000,1-4,1,1.170849479000026
arangodb,1024000,1-4,2,1.1681634450005731
arangodb,1024000,1-4,3,1.195031272000051
arangodb,1024000,1-4,4,1.1297348299995065
arangodb,1024000,1-4,5,0.9124736099993243
arangodb,1024000,1-4,6,1.054977790000521
arangodb,1024000,1-4,7,1.1807505329998094
arangodb,1024000,1-4,8,1.1730916220003564
arangodb,1024000,1-4,9,1.2088469159998567
arangodb,1024000,1-4,10,1.1750369230003344
arangodb,1024000,1-4,11,1.195988545999171
arangodb,1024000,1-4,12,1.186574056999234
arangodb,1024000,1-4,13,1.185852053000417
arangodb,1024000,1-4,14,1.1614860990002853
arangodb,1024000,1-4,15,1.1752042210000582
arangodb,1024000,1-4,16,1.1859787399998822
arangodb,1024000,1-4,17,1.1856312629997774
arangodb,1024000,1-4,18,1.1744945529999313
arangodb,1024000,1-4,19,1.1705363189994387
arangodb,1024000,2-1,0,1.3896721239998442
arangodb,1024000,2-1,1,1.1442722659994615
