db,record_volume,query,iteration,time_in_seconds
mysql,512000,2-2,19,0.8476
mysql,512000,2-2,20,0.8415
mysql,512000,3-1,1,-1
mysql,512000,3-2,1,14.3029
mysql,512000,3-2,2,6.4299
mysql,512000,3-2,3,5.8940
mysql,512000,3-2,4,6.3170
mysql,512000,3-2,5,6.4960
mysql,512000,3-2,6,6.4899
mysql,512000,3-2,7,6.3346
mysql,512000,3-2,8,6.2626
mysql,512000,3-2,9,6.3021
mysql,512000,3-2,10,6.0309
mysql,512000,3-2,11,6.3821
mysql,512000,3-2,12,6.5436
mysql,512000,3-2,13,6.4438
mysql,512000,3-2,14,6.2442
mysql,512000,3-2,15,6.5344
mysql,512000,3-2,16,6.5401
mysql,512000,3-2,17,6.3243
mysql,512000,3-2,18,6.1848
mysql,512000,3-2,19,6.1327
mysql,512000,3-2,20,6.3116
mysql,512000,3-3,1,25.2157
mysql,512000,3-3,2,23.8330
mysql,512000,3-3,3,23.2559
mysql,512000,3-3,4,23.5468
mysql,512000,3-3,5,23.2577
mysql,512000,3-3,6,24.5564
mysql,512000,3-3,7,24.0332
mysql,512000,3-3,8,23.6747
mysql,512000,3-3,9,23.5388
mysql,512000,3-3,10,23.8743
mysql,512000,3-3,11,23.2460
mysql,512000,3-3,12,23.7662
mysql,512000,3-3,13,24.2581
mysql,512000,3-3,14,23.1306
mysql,512000,3-3,15,22.8127
mysql,512000,3-3,16,23.5151
mysql,512000,3-3,17,23.3988
mysql,512000,3-3,18,23.1740
mysql,512000,3-3,19,23.9754
mysql,512000,3-3,20,24.4098
mysql,512000,3-4,1,4.4656
mysql,512000,3-4,2,2.8129
mysql,512000,3-4,3,2.8676
mysql,512000,3-4,4,2.8565
mysql,512000,3-4,5,2.8219
mysql,512000,3-4,6,2.8183
mysql,512000,3-4,7,2.8093
mysql,512000,3-4,8,2.8103
mysql,512000,3-4,9,3.3641
mysql,512000,3-4,10,2.7903
mysql,512000,3-4,11,3.4686
mysql,512000,3-4,12,3.0266
mysql,512000,3-4,13,3.4139
mysql,512000,3-4,14,2.9988
mysql,512000,3-4,15,3.4388
mysql,512000,3-4,16,3.2004
mysql,512000,3-4,17,3.5472
mysql,512000,3-4,18,3.2255
mysql,512000,3-4,19,3.4781
mysql,512000,3-4,20,3.5662
mysql,512000,4-1,1,-1
mysql,512000,4-2,1,0.0018
mysql,512000,4-2,2,0.0015
mysql,512000,4-2,3,0.0017
mysql,512000,4-2,4,0.0017
mysql,512000,4-2,5,0.0022
mysql,512000,4-2,6,0.0021
mysql,512000,4-2,7,0.0019
mysql,512000,4-2,8,0.0014
mysql,512000,4-2,9,0.0011
mysql,512000,4-2,10,0.0008
mysql,512000,4-2,11,0.0010
mysql,512000,4-2,12,0.0009
mysql,512000,4-2,13,0.0007
mysql,512000,4-2,14,0.0003
mysql,512000,4-2,15,0.0010
mysql,512000,4-2,16,0.0005
mysql,512000,4-2,17,0.0008
mysql,512000,4-2,18,0.0006
mysql,512000,4-2,19,0.0009
mysql,512000,4-2,20,0.0007
mysql,512000,5,1,5.8320
mysql,512000,5,2,5.5220
mysql,512000,5,3,5.7755
mysql,512000,5,4,6.1819
mysql,512000,5,5,6.3990
mysql,512000,5,6,6.5126
mysql,512000,5,7,6.1258
mysql,512000,5,8,6.5019
mysql,512000,5,9,6.1235
mysql,512000,5,10,6.1652
mysql,512000,5,11,7.9073
mysql,512000,5,12,8.1056
mysql,512000,5,13,6.6652
mysql,512000,5,14,5.4803
mysql,512000,5,15,6.1487
mysql,512000,5,16,6.1201
mysql,512000,5,17,6.5696
mysql,512000,5,18,5.7982
mysql,512000,5,19,6.2373
mysql,512000,5,20,6.0815
mysql,512000,6,1,41.9113
mysql,512000,6,2,38.6743
mysql,512000,6,3,37.7378
mysql,512000,6,4,39.1015
mysql,512000,6,5,37.6117
mysql,512000,6,6,37.6315
mysql,512000,6,7,37.6587
mysql,512000,6,8,37.7814
mysql,512000,6,9,37.6588
mysql,512000,6,10,38.2211
mysql,512000,6,11,37.9590
mysql,512000,6,12,39.3114
mysql,512000,6,13,40.0805
mysql,512000,6,14,38.0823
mysql,512000,6,15,38.9475
mysql,512000,6,16,38.3009
mysql,512000,6,17,38.0773
mysql,512000,6,18,38.2318
mysql,512000,6,19,37.6437
mysql,512000,6,20,37.9553
mysql,512000,7,1,24.6603
mysql,512000,7,2,21.4745
mysql,512000,7,3,20.5917
mysql,512000,7,4,21.0919
mysql,512000,7,5,20.2451
mysql,512000,7,6,20.4628
mysql,512000,7,7,20.6732
mysql,512000,7,8,20.3829
mysql,512000,7,9,21.3586
mysql,512000,7,10,21.5928
mysql,512000,7,11,21.1225
mysql,512000,7,12,20.9192
mysql,512000,7,13,22.0837
mysql,512000,7,14,21.7485
mysql,512000,7,15,21.2300
mysql,512000,7,16,20.3599
mysql,512000,7,17,21.0526
