db,record_volume,query,iteration,time_in_seconds
sqlite,1024000,9-2,2,1.823
sqlite,1024000,9-2,3,2.061
sqlite,1024000,9-2,4,2.065
sqlite,1024000,9-2,5,2.010
sqlite,1024000,9-2,6,1.480
sqlite,1024000,9-2,7,2.040
sqlite,1024000,9-2,8,2.054
sqlite,1024000,9-2,9,2.063
sqlite,1024000,9-2,10,1.593
sqlite,1024000,9-2,11,2.014
sqlite,1024000,9-2,12,2.010
sqlite,1024000,9-2,13,1.459
sqlite,1024000,9-2,14,2.082
sqlite,1024000,9-2,15,1.912
sqlite,1024000,9-2,16,2.062
sqlite,1024000,9-2,17,2.004
sqlite,1024000,9-2,18,2.062
sqlite,1024000,9-2,19,2.017
sqlite,1024000,9-2,20,2.026
