db,record_volume,query,iteration,time_in_seconds
sqlite,1024000,2-2,11,1.284
sqlite,1024000,2-2,12,1.272
sqlite,1024000,2-2,13,1.289
sqlite,1024000,2-2,14,1.279
sqlite,1024000,2-2,15,1.273
sqlite,1024000,2-2,16,1.292
sqlite,1024000,2-2,17,1.286
sqlite,1024000,2-2,18,1.284
sqlite,1024000,2-2,19,1.295
sqlite,1024000,2-2,20,1.309
sqlite,1024000,3-1,1,-1
