db,record_volume,query,iteration,time_in_seconds
arangodb,128000,6,0,16.234212587000002
arangodb,128000,6,1,8.319759278999754
arangodb,128000,6,2,8.589974752999751
arangodb,128000,6,3,9.925767809999797
arangodb,128000,6,4,9.106074423000337
arangodb,128000,6,5,8.152689635000115
arangodb,128000,6,6,8.901533227000073
arangodb,128000,6,7,8.123436128000321
arangodb,128000,6,8,9.45934013599981
arangodb,128000,6,9,8.36876101300004
arangodb,128000,6,10,8.254526596999767
arangodb,128000,6,11,8.374735237000095
arangodb,128000,6,12,8.563483698999335
arangodb,128000,6,13,8.35631777799972
arangodb,128000,6,14,8.196537351999723
arangodb,128000,6,15,7.589357435999773
arangodb,128000,6,16,8.705284911999115
arangodb,128000,6,17,7.557394847999603
arangodb,128000,6,18,8.672137173999545
arangodb,128000,6,19,8.427363791999596
arangodb,128000,7,0,14.580024714000501
arangodb,128000,7,1,10.179959571000836
arangodb,128000,7,2,9.971727282999382
arangodb,128000,7,3,10.197043742999995
arangodb,128000,7,4,10.932373851000193
arangodb,128000,7,5,10.581350987000405
arangodb,128000,7,6,10.35211422500015
arangodb,128000,7,7,10.24479991499993
arangodb,128000,7,8,10.676163328999792
arangodb,128000,7,9,11.224418988000252
arangodb,128000,7,10,10.27123929299978
arangodb,128000,7,11,10.610378252999908
arangodb,128000,7,12,11.493391534000693
arangodb,128000,7,13,10.140246276999278
arangodb,128000,7,14,10.11876111499987
arangodb,128000,7,15,9.928954119999617
arangodb,128000,7,16,9.925152212000285
arangodb,128000,7,17,10.011929287000385
arangodb,128000,7,18,9.955133833000218
arangodb,128000,7,19,9.826593752000008
arangodb,128000,8,0,1.4594142850000935
arangodb,128000,8,1,1.3531046729995069
arangodb,128000,8,2,1.0841700289993241
arangodb,128000,8,3,1.0817778679993353
arangodb,128000,8,4,1.0795513169996411
arangodb,128000,8,5,1.0815232489994742
arangodb,128000,8,6,1.0798375960002886
arangodb,128000,8,7,1.3506693990002532
arangodb,128000,8,8,1.4203865720000977
arangodb,128000,8,9,1.4716532560005362
arangodb,128000,8,10,1.1966254870003468
arangodb,128000,8,11,1.0774453189997075
arangodb,128000,8,12,1.0756000660003338
arangodb,128000,8,13,1.0796695130002263
arangodb,128000,8,14,1.0907185910000408
arangodb,128000,8,15,1.0899592329997176
arangodb,128000,8,16,1.0741570019999926
arangodb,128000,8,17,1.4022430079994592
arangodb,128000,8,18,1.4085961889995815
arangodb,128000,8,19,1.397991916999672
arangodb,128000,9.1,0,0.3627189199996792
arangodb,128000,9.1,1,0.28818476000014925
arangodb,128000,9.1,2,0.2867411469997023
arangodb,128000,9.1,3,0.2838807540001653
arangodb,128000,9.1,4,0.2857211919999827
arangodb,128000,9.1,5,0.28327503699983936
arangodb,128000,9.1,6,0.28615640299994993
arangodb,128000,9.1,7,0.2838089039996703
arangodb,128000,9.1,8,0.2831604499997411
arangodb,128000,9.1,9,0.2814367659993877
arangodb,128000,9.1,10,0.28700958599984006
arangodb,128000,9.1,11,0.28280539299976226
arangodb,128000,9.1,12,0.2840932890003387
arangodb,128000,9.1,13,0.2839788410001347
arangodb,128000,9.1,14,0.2879842940001254
arangodb,128000,9.1,15,0.2842700359997252
arangodb,128000,9.1,16,0.28729456800010666
arangodb,128000,9.1,17,0.28245184600018547
arangodb,128000,9.1,18,0.2886494929998662
arangodb,128000,9.1,19,0.2857239810000465
arangodb,128000,9.2,0,0.10418982299961499
arangodb,128000,9.2,1,0.09521350900013203
arangodb,128000,9.2,2,0.09553117500036024
arangodb,128000,9.2,3,0.09564601600050082
arangodb,128000,9.2,4,0.09648732400000881
arangodb,128000,9.2,5,0.09596170399981929
arangodb,128000,9.2,6,0.10524107900073432
arangodb,128000,9.2,7,0.09525469599975622
arangodb,128000,9.2,8,0.09530558500046027
arangodb,128000,9.2,9,0.0952478119997977
arangodb,128000,9.2,10,0.09632555400003184
arangodb,128000,9.2,11,0.09607193299962091
arangodb,128000,9.2,12,0.09548312599963538
arangodb,128000,9.2,13,0.09645425700000487
arangodb,128000,9.2,14,0.09528348599997116
arangodb,128000,9.2,15,0.09527687500030879
arangodb,128000,9.2,16,0.09542990299996745
arangodb,128000,9.2,17,0.09527283699935651
arangodb,128000,9.2,18,0.0954587480000555
arangodb,128000,9.2,19,0.09528475600018282
arangodb,128000,10,0,5.34201715799918
arangodb,128000,10,1,4.252063461000034
arangodb,128000,10,2,3.374671870000384
arangodb,128000,10,3,3.392712176000714
arangodb,128000,10,4,3.3917333979998148
arangodb,128000,10,5,3.3645769519998794
arangodb,128000,10,6,3.3660810009996567
arangodb,128000,10,7,4.176426705999802
arangodb,128000,10,8,4.244797060000565
arangodb,128000,10,9,3.3468920240002262
arangodb,128000,10,10,3.35387608200017
arangodb,128000,10,11,3.361839840000357
arangodb,128000,10,12,3.3731655940000564
arangodb,128000,10,13,3.3657285780000166
arangodb,128000,10,14,3.345849232000546
arangodb,128000,10,15,3.3461311099999875
arangodb,128000,10,16,3.368728888000078
arangodb,128000,10,17,3.3591921759998513
arangodb,128000,10,18,4.440259519999927
arangodb,128000,10,19,4.387235797999892
arangodb,128000,11,0,0.35729444899970986
arangodb,128000,11,1,0.35307281400037027
arangodb,128000,11,2,0.3552076100004342
arangodb,128000,11,3,0.3521307829996658
arangodb,128000,11,4,0.3539950430003955
arangodb,128000,11,5,0.3549628559994744
arangodb,128000,11,6,0.3545010870002443
arangodb,128000,11,7,0.35241910599961557
arangodb,128000,11,8,0.3562324009999429
arangodb,128000,11,9,0.35480142800042813
arangodb,128000,11,10,0.35335131699957856
arangodb,128000,11,11,0.35659825099992304
arangodb,128000,11,12,0.35717533099978027
arangodb,128000,11,13,0.3529790949996823
arangodb,128000,11,14,0.3581379460001699
arangodb,128000,11,15,0.35088770399943314
arangodb,128000,11,16,0.3557353790001798
arangodb,128000,11,17,0.3528636799992455
arangodb,128000,11,18,0.3541128779997962
arangodb,128000,11,19,0.3556240769994474
