db,record_volume,query,iteration,time_in_seconds
arangodb,128000,4.1,-1,-1
arangodb,128000,4.2,0,0.2680584889999409
arangodb,128000,4.2,1,0.07901313200000004
arangodb,128000,4.2,2,0.07352036599968415
arangodb,128000,4.2,3,0.07317168300005505
arangodb,128000,4.2,4,0.07246581700019306
arangodb,128000,4.2,5,0.07231466500024908
arangodb,128000,4.2,6,0.07218298199995843
arangodb,128000,4.2,7,0.07176921399968705
arangodb,128000,4.2,8,0.07219382499988569
arangodb,128000,4.2,9,0.0722898669996539
arangodb,128000,4.2,10,0.07272058699982153
arangodb,128000,4.2,11,0.07218220000004294
arangodb,128000,4.2,12,0.0727023360000203
arangodb,128000,4.2,13,0.07240134699986811
arangodb,128000,4.2,14,0.07266391599978306
arangodb,128000,4.2,15,0.07385639899985108
arangodb,128000,4.2,16,0.07329670099989016
arangodb,128000,4.2,17,0.07307463699999062
arangodb,128000,4.2,18,0.07453989299983732
arangodb,128000,4.2,19,0.07278662599992458
arangodb,128000,5,0,1.0983490690000508
arangodb,128000,5,1,0.975184949999857
arangodb,128000,5,2,0.9602134880001358
arangodb,128000,5,3,0.9904495610003323
arangodb,128000,5,4,0.9802142110002023
arangodb,128000,5,5,0.9270447119997698
arangodb,128000,5,6,0.9660645890003252
arangodb,128000,5,7,0.9616960439998365
arangodb,128000,5,8,0.9853422890000729
arangodb,128000,5,9,0.97029333699993
arangodb,128000,5,10,0.9599158800001533
arangodb,128000,5,11,0.9641951629996584
arangodb,128000,5,12,0.8667552040001283
arangodb,128000,5,13,0.7416520300002958
arangodb,128000,5,14,0.7514456479998444
arangodb,128000,5,15,0.7524041010001383
arangodb,128000,5,16,0.7525950009999178
arangodb,128000,5,17,0.7653793409999707
arangodb,128000,5,18,0.7435381980003513
arangodb,128000,5,19,0.7506575520001206
arangodb,128000,6,0,15.959331049000411
arangodb,128000,6,1,8.294124281999757
arangodb,128000,6,2,8.595252535999862
arangodb,128000,6,3,8.64752562800004
arangodb,128000,6,4,7.683490449000146
arangodb,128000,6,5,8.391273179000109
arangodb,128000,6,6,7.595959391000179
arangodb,128000,6,7,7.931290636000085
arangodb,128000,6,8,8.485358155000085
arangodb,128000,6,9,8.454191492000064
arangodb,128000,6,10,9.25821004799991
arangodb,128000,6,11,9.828413559999717
arangodb,128000,6,12,10.305812491999859
arangodb,128000,6,13,9.921927718999996
arangodb,128000,6,14,10.061742354999751
