db,record_volume,query,iteration,time_in_seconds
mysql,128000,7,9,3.7228
mysql,128000,7,10,3.7170
mysql,128000,7,11,4.1721
mysql,128000,7,12,4.2549
mysql,128000,7,13,3.7160
mysql,128000,7,14,4.1018
mysql,128000,7,15,4.0992
mysql,128000,7,16,4.2136
mysql,128000,7,17,4.1061
mysql,128000,7,18,3.9655
mysql,128000,7,19,4.2701
mysql,128000,7,20,3.6871
mysql,128000,8,1,0.5356
mysql,128000,8,2,0.4883
mysql,128000,8,3,0.4856
mysql,128000,8,4,0.4866
mysql,128000,8,5,0.4799
mysql,128000,8,6,0.4782
mysql,128000,8,7,0.5051
mysql,128000,8,8,0.4878
mysql,128000,8,9,0.4962
mysql,128000,8,10,0.4969
mysql,128000,8,11,0.4801
mysql,128000,8,12,0.4844
mysql,128000,8,13,0.4773
mysql,128000,8,14,0.4818
mysql,128000,8,15,0.4923
mysql,128000,8,16,0.4787
mysql,128000,8,17,0.4858
mysql,128000,8,18,0.4787
mysql,128000,8,19,0.3755
mysql,128000,8,20,0.4855
mysql,128000,9-1,1,0.4274
mysql,128000,9-1,2,0.3700
mysql,128000,9-1,3,0.3767
mysql,128000,9-1,4,0.3778
mysql,128000,9-1,5,0.3780
mysql,128000,9-1,6,0.3613
mysql,128000,9-1,7,0.3003
mysql,128000,9-1,8,0.3687
mysql,128000,9-1,9,0.3542
mysql,128000,9-1,10,0.3765
mysql,128000,9-1,11,0.3789
mysql,128000,9-1,12,0.3682
mysql,128000,9-1,13,0.3641
mysql,128000,9-1,14,0.4010
mysql,128000,9-1,15,0.3733
mysql,128000,9-1,16,0.3762
mysql,128000,9-1,17,0.3887
mysql,128000,9-1,18,0.2856
mysql,128000,9-1,19,0.3343
mysql,128000,9-1,20,0.3614
mysql,128000,9-2,1,0.2330
mysql,128000,9-2,2,0.2154
mysql,128000,9-2,3,0.2390
mysql,128000,9-2,4,0.2366
mysql,128000,9-2,5,0.2303
mysql,128000,9-2,6,0.2701
mysql,128000,9-2,7,0.2356
mysql,128000,9-2,8,0.2535
mysql,128000,9-2,9,0.2402
mysql,128000,9-2,10,0.2378
mysql,128000,9-2,11,0.2282
mysql,128000,9-2,12,0.2429
mysql,128000,9-2,13,0.2567
mysql,128000,9-2,14,0.2414
mysql,128000,9-2,15,0.2311
mysql,128000,9-2,16,0.2373
mysql,128000,9-2,17,0.2482
mysql,128000,9-2,18,0.2380
mysql,128000,9-2,19,0.2454
mysql,128000,9-2,20,0.2369
