db,record_volume,query,iteration,time_in_seconds
neo4j,128000,11,16,0.193
neo4j,128000,11,17,0.215
neo4j,128000,11,18,0.19
neo4j,128000,11,19,0.181
neo4j,128000,11,20,0.179
neo4j,128000,2-1,1,0.153
neo4j,128000,2-1,2,0.08
neo4j,128000,2-1,3,0.1
neo4j,128000,2-1,4,0.082
neo4j,128000,2-1,5,0.08
neo4j,128000,2-1,6,0.081
neo4j,128000,2-1,7,0.086
neo4j,128000,2-1,8,0.081
neo4j,128000,2-1,9,0.08
neo4j,128000,2-1,10,0.081
neo4j,128000,2-1,11,0.082
neo4j,128000,2-1,12,0.081
neo4j,128000,2-1,13,0.151
neo4j,128000,2-1,14,0.081
neo4j,128000,2-1,15,0.078
neo4j,128000,2-1,16,0.08
neo4j,128000,2-1,17,0.1
neo4j,128000,2-1,18,0.08
neo4j,128000,2-1,19,0.08
neo4j,128000,2-1,20,0.102
neo4j,128000,2-2,1,0.179
neo4j,128000,2-2,2,0.13
neo4j,128000,2-2,3,0.17
neo4j,128000,2-2,4,0.168
neo4j,128000,2-2,5,0.166
neo4j,128000,2-2,6,0.135
neo4j,128000,2-2,7,0.148
neo4j,128000,2-2,8,0.16
neo4j,128000,2-2,9,0.163
neo4j,128000,2-2,10,0.165
neo4j,128000,2-2,11,0.164
neo4j,128000,2-2,12,0.161
neo4j,128000,2-2,13,0.129
neo4j,128000,2-2,14,0.131
neo4j,128000,2-2,15,0.165
neo4j,128000,2-2,16,0.128
neo4j,128000,2-2,17,0.166
neo4j,128000,2-2,18,0.165
neo4j,128000,2-2,19,0.129
neo4j,128000,2-2,20,0.128
neo4j,128000,3-1,1,-1
neo4j,128000,3-2,1,3.005
neo4j,128000,3-2,2,2.897
neo4j,128000,3-2,3,2.796
neo4j,128000,3-2,4,2.833
neo4j,128000,3-2,5,2.84
neo4j,128000,3-2,6,2.892
neo4j,128000,3-2,7,2.915
neo4j,128000,3-2,8,2.809
neo4j,128000,3-2,9,2.857
neo4j,128000,3-2,10,2.898
neo4j,128000,3-2,11,2.789
neo4j,128000,3-2,12,2.873
neo4j,128000,3-2,13,2.966
neo4j,128000,3-2,14,2.911
neo4j,128000,3-2,15,2.824
neo4j,128000,3-2,16,2.877
neo4j,128000,3-2,17,2.828
neo4j,128000,3-2,18,2.969
neo4j,128000,3-2,19,2.786
neo4j,128000,3-2,20,2.908
neo4j,128000,3-3,1,17.936
neo4j,128000,3-3,2,17.848
neo4j,128000,3-3,3,18.092
neo4j,128000,3-3,4,17.757
neo4j,128000,3-3,5,17.97
neo4j,128000,3-3,6,18.029
neo4j,128000,3-3,7,20.72
neo4j,128000,3-3,8,17.94
neo4j,128000,3-3,9,18.069
neo4j,128000,3-3,10,20.453
neo4j,128000,3-3,11,17.685
neo4j,128000,3-3,12,17.809
neo4j,128000,3-3,13,17.698
neo4j,128000,3-3,14,17.672
neo4j,128000,3-3,15,17.509
neo4j,128000,3-3,16,18.1
neo4j,128000,3-3,17,17.988
neo4j,128000,3-3,18,17.642
neo4j,128000,3-3,19,17.681
neo4j,128000,3-3,20,17.983
neo4j,128000,3-4,1,1.328
neo4j,128000,3-4,2,1.38
neo4j,128000,3-4,3,1.423
neo4j,128000,3-4,4,1.319
neo4j,128000,3-4,5,1.279
neo4j,128000,3-4,6,1.406
neo4j,128000,3-4,7,1.323
neo4j,128000,3-4,8,1.408
neo4j,128000,3-4,9,1.268
neo4j,128000,3-4,10,1.334
neo4j,128000,3-4,11,1.3
neo4j,128000,3-4,12,1.259
neo4j,128000,3-4,13,1.4
neo4j,128000,3-4,14,1.365
neo4j,128000,3-4,15,1.387
neo4j,128000,3-4,16,1.282
neo4j,128000,3-4,17,1.305
neo4j,128000,3-4,18,1.255
neo4j,128000,3-4,19,1.2
neo4j,128000,3-4,20,1.286
neo4j,128000,4-1,1,-1
neo4j,128000,4-2,1,0.097
neo4j,128000,4-2,2,0.09
neo4j,128000,4-2,3,0.073
neo4j,128000,4-2,4,0.073
neo4j,128000,4-2,5,0.094
neo4j,128000,4-2,6,0.098
neo4j,128000,4-2,7,0.089
neo4j,128000,4-2,8,0.095
neo4j,128000,4-2,9,0.095
neo4j,128000,4-2,10,0.092
neo4j,128000,4-2,11,0.093
neo4j,128000,4-2,12,0.075
neo4j,128000,4-2,13,0.091
neo4j,128000,4-2,14,0.093
neo4j,128000,4-2,15,0.103
neo4j,128000,4-2,16,0.092
neo4j,128000,4-2,17,0.091
neo4j,128000,4-2,18,0.09
neo4j,128000,4-2,19,0.093
neo4j,128000,4-2,20,0.093
neo4j,128000,5,1,3.032
neo4j,128000,5,2,2.794
neo4j,128000,5,3,2.591
neo4j,128000,5,4,2.582
neo4j,128000,5,5,2.901
neo4j,128000,5,6,2.669
neo4j,128000,5,7,2.64
neo4j,128000,5,8,2.655
neo4j,128000,5,9,2.77
neo4j,128000,5,10,2.974
neo4j,128000,5,11,2.539
neo4j,128000,5,12,2.537
neo4j,128000,5,13,2.695
neo4j,128000,5,14,2.932
neo4j,128000,5,15,2.603
neo4j,128000,5,16,2.63
neo4j,128000,5,17,2.542
neo4j,128000,5,18,2.548
neo4j,128000,5,19,2.672
neo4j,128000,5,20,2.543
neo4j,128000,6,1,3.105
neo4j,128000,6,2,3.02
neo4j,128000,6,3,3.097
neo4j,128000,6,4,3.098
neo4j,128000,6,5,3.063
neo4j,128000,6,6,3.053
neo4j,128000,6,7,3.133
neo4j,128000,6,8,3.103
neo4j,128000,6,9,3.194
neo4j,128000,6,10,3.081
neo4j,128000,6,11,3.079
neo4j,128000,6,12,3.108
neo4j,128000,6,13,3.014
neo4j,128000,6,14,3.211
neo4j,128000,6,15,2.917
neo4j,128000,6,16,3.045
neo4j,128000,6,17,3.032
neo4j,128000,6,18,3.128
neo4j,128000,6,19,3.179
neo4j,128000,6,20,3.087
neo4j,128000,7,1,-1
neo4j,128000,8,1,1.012
neo4j,128000,8,2,0.815
neo4j,128000,8,3,0.844
neo4j,128000,8,4,0.778
neo4j,128000,8,5,0.827
neo4j,128000,8,6,0.737
neo4j,128000,8,7,0.797
neo4j,128000,8,8,0.845
neo4j,128000,8,9,0.756
neo4j,128000,8,10,0.854
neo4j,128000,8,11,0.82
neo4j,128000,8,12,0.738
neo4j,128000,8,13,0.766
neo4j,128000,8,14,0.836
neo4j,128000,8,15,0.785
neo4j,128000,8,16,0.887
neo4j,128000,8,17,0.74
neo4j,128000,8,18,0.893
neo4j,128000,8,19,0.739
neo4j,128000,8,20,0.762
neo4j,128000,9-1,1,0.238
neo4j,128000,9-1,2,0.227
neo4j,128000,9-1,3,0.227
neo4j,128000,9-1,4,0.232
neo4j,128000,9-1,5,0.221
neo4j,128000,9-1,6,0.26
neo4j,128000,9-1,7,0.259
neo4j,128000,9-1,8,0.253
neo4j,128000,9-1,9,0.265
neo4j,128000,9-1,10,0.262
neo4j,128000,9-1,11,0.221
neo4j,128000,9-1,12,0.232
neo4j,128000,9-1,13,0.22
neo4j,128000,9-1,14,0.259
neo4j,128000,9-1,15,0.239
neo4j,128000,9-1,16,0.279
neo4j,128000,9-1,17,0.226
neo4j,128000,9-1,18,0.223
neo4j,128000,9-1,19,0.234
neo4j,128000,9-1,20,0.225
neo4j,128000,9-2,1,0.103
neo4j,128000,9-2,2,0.094
neo4j,128000,9-2,3,0.076
neo4j,128000,9-2,4,0.087
neo4j,128000,9-2,5,0.095
neo4j,128000,9-2,6,0.098
neo4j,128000,9-2,7,0.09
neo4j,128000,9-2,8,0.089
neo4j,128000,9-2,9,0.101
neo4j,128000,9-2,10,0.105
neo4j,128000,9-2,11,0.095
neo4j,128000,9-2,12,0.088
neo4j,128000,9-2,13,0.1
neo4j,128000,9-2,14,0.122
neo4j,128000,9-2,15,0.091
neo4j,128000,9-2,16,0.091
neo4j,128000,9-2,17,0.111
neo4j,128000,9-2,18,0.103
neo4j,128000,9-2,19,0.098
neo4j,128000,9-2,20,0.103
