db,record_volume,query,iteration,time_in_seconds
neo4j,256000,1-4,17,0.193
neo4j,256000,1-4,18,0.201
neo4j,256000,1-4,19,0.198
neo4j,256000,1-4,20,0.185
neo4j,256000,10,1,2.628
neo4j,256000,10,2,2.35
neo4j,256000,10,3,2.711
neo4j,256000,10,4,2.496
neo4j,256000,10,5,2.645
neo4j,256000,10,6,2.613
neo4j,256000,10,7,2.309
neo4j,256000,10,8,2.637
neo4j,256000,10,9,2.459
neo4j,256000,10,10,2.35
neo4j,256000,10,11,2.318
neo4j,256000,10,12,2.215
neo4j,256000,10,13,2.403
neo4j,256000,10,14,2.411
neo4j,256000,10,15,2.6
neo4j,256000,10,16,2.401
neo4j,256000,10,17,2.722
neo4j,256000,10,18,2.548
neo4j,256000,10,19,2.382
neo4j,256000,10,20,2.365
neo4j,256000,11,1,0.531
neo4j,256000,11,2,0.428
neo4j,256000,11,3,0.428
neo4j,256000,11,4,0.397
neo4j,256000,11,5,0.425
neo4j,256000,11,6,0.425
neo4j,256000,11,7,0.373
neo4j,256000,11,8,0.357
neo4j,256000,11,9,0.448
neo4j,256000,11,10,0.428
neo4j,256000,11,11,0.454
neo4j,256000,11,12,0.369
neo4j,256000,11,13,0.46
neo4j,256000,11,14,0.43
neo4j,256000,11,15,0.524
neo4j,256000,11,16,0.441
neo4j,256000,11,17,0.363
neo4j,256000,11,18,0.389
neo4j,256000,11,19,0.401
neo4j,256000,11,20,0.427
neo4j,256000,2-1,1,0.227
neo4j,256000,2-1,2,0.157
neo4j,256000,2-1,3,0.191
neo4j,256000,2-1,4,0.156
neo4j,256000,2-1,5,0.155
neo4j,256000,2-1,6,0.163
neo4j,256000,2-1,7,0.161
neo4j,256000,2-1,8,0.197
neo4j,256000,2-1,9,0.2
neo4j,256000,2-1,10,0.158
neo4j,256000,2-1,11,0.182
neo4j,256000,2-1,12,0.161
neo4j,256000,2-1,13,0.204
neo4j,256000,2-1,14,0.157
neo4j,256000,2-1,15,0.221
neo4j,256000,2-1,16,0.203
neo4j,256000,2-1,17,0.154
neo4j,256000,2-1,18,0.165
neo4j,256000,2-1,19,0.158
neo4j,256000,2-1,20,0.203
neo4j,256000,2-2,1,0.337
neo4j,256000,2-2,2,0.31
neo4j,256000,2-2,3,0.313
neo4j,256000,2-2,4,0.269
neo4j,256000,2-2,5,0.25
neo4j,256000,2-2,6,0.33
neo4j,256000,2-2,7,0.255
neo4j,256000,2-2,8,0.295
neo4j,256000,2-2,9,0.322
neo4j,256000,2-2,10,0.31
neo4j,256000,2-2,11,0.31
neo4j,256000,2-2,12,0.314
neo4j,256000,2-2,13,0.322
neo4j,256000,2-2,14,0.261
neo4j,256000,2-2,15,0.317
neo4j,256000,2-2,16,0.404
neo4j,256000,2-2,17,0.25
neo4j,256000,2-2,18,0.319
neo4j,256000,2-2,19,0.312
neo4j,256000,2-2,20,0.249
neo4j,256000,3-1,1,0.965
neo4j,256000,3-1,2,0.741
neo4j,256000,3-1,3,0.72
neo4j,256000,3-1,4,0.839
neo4j,256000,3-1,5,0.722
neo4j,256000,3-1,6,0.699
neo4j,256000,3-1,7,0.886
neo4j,256000,3-1,8,0.877
neo4j,256000,3-1,9,0.909
neo4j,256000,3-1,10,0.889
neo4j,256000,3-1,11,0.883
neo4j,256000,3-1,12,0.893
neo4j,256000,3-1,13,0.9
neo4j,256000,3-1,14,0.887
neo4j,256000,3-1,15,0.886
neo4j,256000,3-1,16,0.885
neo4j,256000,3-1,17,0.892
neo4j,256000,3-1,18,0.925
neo4j,256000,3-1,19,0.875
neo4j,256000,3-1,20,0.883
neo4j,256000,3-2,1,6.135
neo4j,256000,3-2,2,5.878
neo4j,256000,3-2,3,5.824
neo4j,256000,3-2,4,6.041
neo4j,256000,3-2,5,5.977
neo4j,256000,3-2,6,5.819
neo4j,256000,3-2,7,5.678
neo4j,256000,3-2,8,5.677
neo4j,256000,3-2,9,5.741
neo4j,256000,3-2,10,5.745
neo4j,256000,3-2,11,5.762
neo4j,256000,3-2,12,5.668
neo4j,256000,3-2,13,5.711
neo4j,256000,3-2,14,5.758
neo4j,256000,3-2,15,5.707
neo4j,256000,3-2,16,5.762
neo4j,256000,3-2,17,5.799
neo4j,256000,3-2,18,5.69
neo4j,256000,3-2,19,5.727
neo4j,256000,3-2,20,5.602
neo4j,256000,3-3,1,36.423
neo4j,256000,3-3,2,38.436
neo4j,256000,3-3,3,39.921
neo4j,256000,3-3,4,37.952
neo4j,256000,3-3,5,38.849
neo4j,256000,3-3,6,38.3
neo4j,256000,3-3,7,38.525
neo4j,256000,3-3,8,38.714
neo4j,256000,3-3,9,38.211
neo4j,256000,3-3,10,39.861
neo4j,256000,3-3,11,38.449
neo4j,256000,3-3,12,38.409
neo4j,256000,3-3,13,39.575
neo4j,256000,3-3,14,38.78
neo4j,256000,3-3,15,38.143
neo4j,256000,3-3,16,37.776
neo4j,256000,3-3,17,39.36
neo4j,256000,3-3,18,39.219
neo4j,256000,3-3,19,37.815
neo4j,256000,3-3,20,39.935
neo4j,256000,3-4,1,2.938
neo4j,256000,3-4,2,2.977
neo4j,256000,3-4,3,2.567
neo4j,256000,3-4,4,2.734
neo4j,256000,3-4,5,2.876
neo4j,256000,3-4,6,2.657
neo4j,256000,3-4,7,2.961
neo4j,256000,3-4,8,2.821
neo4j,256000,3-4,9,2.918
neo4j,256000,3-4,10,2.891
neo4j,256000,3-4,11,2.663
neo4j,256000,3-4,12,2.629
neo4j,256000,3-4,13,2.776
neo4j,256000,3-4,14,2.568
neo4j,256000,3-4,15,3.407
neo4j,256000,3-4,16,3.178
neo4j,256000,3-4,17,2.86
neo4j,256000,3-4,18,2.761
neo4j,256000,3-4,19,2.799
neo4j,256000,3-4,20,2.897
neo4j,256000,4-1,1,-1
neo4j,256000,4-2,1,0.2
neo4j,256000,4-2,2,0.173
neo4j,256000,4-2,3,0.137
neo4j,256000,4-2,4,0.164
neo4j,256000,4-2,5,0.182
neo4j,256000,4-2,6,0.17
neo4j,256000,4-2,7,0.173
neo4j,256000,4-2,8,0.133
neo4j,256000,4-2,9,0.132
neo4j,256000,4-2,10,0.138
neo4j,256000,4-2,11,0.168
neo4j,256000,4-2,12,0.167
neo4j,256000,4-2,13,0.137
neo4j,256000,4-2,14,0.132
neo4j,256000,4-2,15,0.17
neo4j,256000,4-2,16,0.168
neo4j,256000,4-2,17,0.201
neo4j,256000,4-2,18,0.171
neo4j,256000,4-2,19,0.132
neo4j,256000,4-2,20,0.169
neo4j,256000,5,1,5.962
neo4j,256000,5,2,5.911
neo4j,256000,5,3,5.986
neo4j,256000,5,4,5.681
neo4j,256000,5,5,5.494
neo4j,256000,5,6,5.144
neo4j,256000,5,7,5.735
neo4j,256000,5,8,5.617
neo4j,256000,5,9,6.021
neo4j,256000,5,10,5.784
neo4j,256000,5,11,6.121
neo4j,256000,5,12,5.509
neo4j,256000,5,13,5.83
neo4j,256000,5,14,5.691
neo4j,256000,5,15,5.405
neo4j,256000,5,16,5.868
neo4j,256000,5,17,5.625
neo4j,256000,5,18,5.476
neo4j,256000,5,19,5.655
neo4j,256000,5,20,5.855
neo4j,256000,6,1,6.755
neo4j,256000,6,2,7.43
neo4j,256000,6,3,8.209
neo4j,256000,6,4,6.926
neo4j,256000,6,5,6.497
neo4j,256000,6,6,6.79
neo4j,256000,6,7,7.61
neo4j,256000,6,8,7.002
neo4j,256000,6,9,6.486
neo4j,256000,6,10,6.319
neo4j,256000,6,11,6.869
neo4j,256000,6,12,7.113
neo4j,256000,6,13,6.607
neo4j,256000,6,14,7.971
neo4j,256000,6,15,7.884
neo4j,256000,6,16,6.995
neo4j,256000,6,17,7.508
neo4j,256000,6,18,6.575
neo4j,256000,6,19,6.916
neo4j,256000,6,20,7.249
neo4j,256000,7,1,-1
neo4j,256000,8,1,1.632
neo4j,256000,8,2,1.783
neo4j,256000,8,3,1.565
neo4j,256000,8,4,1.48
neo4j,256000,8,5,1.478
neo4j,256000,8,6,1.671
neo4j,256000,8,7,1.637
neo4j,256000,8,8,1.652
neo4j,256000,8,9,1.462
neo4j,256000,8,10,1.516
neo4j,256000,8,11,1.528
neo4j,256000,8,12,1.661
neo4j,256000,8,13,1.684
neo4j,256000,8,14,1.669
neo4j,256000,8,15,1.649
neo4j,256000,8,16,1.586
neo4j,256000,8,17,1.598
neo4j,256000,8,18,1.475
neo4j,256000,8,19,1.707
neo4j,256000,8,20,1.593
neo4j,256000,9-1,1,0.561
neo4j,256000,9-1,2,0.495
neo4j,256000,9-1,3,0.497
neo4j,256000,9-1,4,0.571
neo4j,256000,9-1,5,0.557
neo4j,256000,9-1,6,0.575
neo4j,256000,9-1,7,0.71
neo4j,256000,9-1,8,0.473
neo4j,256000,9-1,9,0.481
neo4j,256000,9-1,10,0.58
neo4j,256000,9-1,11,0.573
neo4j,256000,9-1,12,0.506
neo4j,256000,9-1,13,0.558
neo4j,256000,9-1,14,0.495
neo4j,256000,9-1,15,0.494
neo4j,256000,9-1,16,0.635
neo4j,256000,9-1,17,0.563
neo4j,256000,9-1,18,0.559
neo4j,256000,9-1,19,0.56
neo4j,256000,9-1,20,0.552
neo4j,256000,9-2,1,0.228
neo4j,256000,9-2,2,0.236
neo4j,256000,9-2,3,0.208
neo4j,256000,9-2,4,0.216
neo4j,256000,9-2,5,0.215
neo4j,256000,9-2,6,0.207
neo4j,256000,9-2,7,0.195
neo4j,256000,9-2,8,0.226
neo4j,256000,9-2,9,0.242
neo4j,256000,9-2,10,0.226
neo4j,256000,9-2,11,0.228
neo4j,256000,9-2,12,0.215
neo4j,256000,9-2,13,0.241
neo4j,256000,9-2,14,0.214
neo4j,256000,9-2,15,0.201
neo4j,256000,9-2,16,0.212
neo4j,256000,9-2,17,0.236
neo4j,256000,9-2,18,0.261
neo4j,256000,9-2,19,0.222
neo4j,256000,9-2,20,0.226
