db,record_volume,query,iteration,time_in_seconds
arangodb,256000,1.1,0,0.16207517200382426
arangodb,256000,1.1,1,0.06901113499770872
arangodb,256000,1.1,2,0.06877600200823508
arangodb,256000,1.1,3,0.0700603990117088
arangodb,256000,1.1,4,0.06972241500625387
arangodb,256000,1.1,5,0.06976294200285338
arangodb,256000,1.1,6,0.06960522700683214
arangodb,256000,1.1,7,0.06985424700542353
arangodb,256000,1.1,8,0.07000356598291546
arangodb,256000,1.1,9,0.06896441598655656
arangodb,256000,1.1,10,0.0687877829768695
arangodb,256000,1.1,11,0.06881269399309531
arangodb,256000,1.1,12,0.06893737299833447
arangodb,256000,1.1,13,0.06896809799945913
arangodb,256000,1.1,14,0.06877051998162642
arangodb,256000,1.1,15,0.06891403699410148
arangodb,256000,1.1,16,0.06883510097395629
arangodb,256000,1.1,17,0.06892121699638665
arangodb,256000,1.1,18,0.06869371197535656
arangodb,256000,1.1,19,0.06905768098658882
arangodb,256000,1.2,0,0.4849383969849441
arangodb,256000,1.2,1,0.2913167049991898
arangodb,256000,1.2,2,0.2895465210021939
arangodb,256000,1.2,3,0.29249272399465553
arangodb,256000,1.2,4,0.29522969300160185
arangodb,256000,1.2,5,0.2945299239945598
arangodb,256000,1.2,6,0.2949286100047175
arangodb,256000,1.2,7,0.296917167986976
arangodb,256000,1.2,8,0.2895457459962927
arangodb,256000,1.2,9,0.28672070801258087
arangodb,256000,1.2,10,0.29007783700944856
arangodb,256000,1.2,11,0.2828152400034014
arangodb,256000,1.2,12,0.2833872429910116
arangodb,256000,1.2,13,0.282412408007076
arangodb,256000,1.2,14,0.28460480499779806
arangodb,256000,1.2,15,0.2904817009984981
arangodb,256000,1.2,16,0.28334786600316875
arangodb,256000,1.2,17,0.2935582959908061
arangodb,256000,1.2,18,0.28410247500869446
arangodb,256000,1.2,19,0.2852321380050853
arangodb,256000,1.3,0,0.0003102810005657375
arangodb,256000,1.3,1,0.00018820399418473244
arangodb,256000,1.3,2,0.00014188597560860217
arangodb,256000,1.3,3,0.00013146002311259508
arangodb,256000,1.3,4,0.00011825497495010495
arangodb,256000,1.3,5,0.00011213700054213405
arangodb,256000,1.3,6,0.00010784401092678308
arangodb,256000,1.3,7,0.00010925001697614789
arangodb,256000,1.3,8,0.000109370012069121
arangodb,256000,1.3,9,0.00013904599472880363
arangodb,256000,1.3,10,0.00023609798518009484
arangodb,256000,1.3,11,0.0001510809815954417
arangodb,256000,1.3,12,0.0001397909945808351
arangodb,256000,1.3,13,0.00013454799773171544
arangodb,256000,1.3,14,0.00012598000466823578
arangodb,256000,1.3,15,0.00012656499166041613
arangodb,256000,1.3,16,0.00012309799785725772
arangodb,256000,1.3,17,0.00012425100430846214
arangodb,256000,1.3,18,0.00013124599354341626
arangodb,256000,1.3,19,0.00013053498696535826
arangodb,256000,1.4,0,0.2878889819839969
arangodb,256000,1.4,1,0.28452030499465764
arangodb,256000,1.4,2,0.2912610810017213
arangodb,256000,1.4,3,0.292527893994702
arangodb,256000,1.4,4,0.28612605400849134
arangodb,256000,1.4,5,0.28543549100868404
arangodb,256000,1.4,6,0.2840333770145662
arangodb,256000,1.4,7,0.2870610219833907
arangodb,256000,1.4,8,0.29575587500585243
arangodb,256000,1.4,9,0.2888879530073609
arangodb,256000,1.4,10,0.2790753839944955
arangodb,256000,1.4,11,0.21857380197616294
arangodb,256000,1.4,12,0.2169357230013702
arangodb,256000,1.4,13,0.2257024020073004
arangodb,256000,1.4,14,0.21665266799391247
arangodb,256000,1.4,15,0.21784574101911858
arangodb,256000,1.4,16,0.2246147120022215
arangodb,256000,1.4,17,0.21964717100490816
arangodb,256000,1.4,18,0.22461462501087226
arangodb,256000,1.4,19,0.22019701698445715
arangodb,256000,2.1,0,0.3166257750126533
arangodb,256000,2.1,1,0.224553628009744
arangodb,256000,2.1,2,0.22472961197490804
arangodb,256000,2.1,3,0.22196228100801818
arangodb,256000,2.1,4,0.22232938700472005
arangodb,256000,2.1,5,0.22385415999451652
arangodb,256000,2.1,6,0.225177493004594
arangodb,256000,2.1,7,0.22362894198158756
arangodb,256000,2.1,8,0.2219645899895113
arangodb,256000,2.1,9,0.2215857529954519
arangodb,256000,2.1,10,0.22324719800963067
arangodb,256000,2.1,11,0.22414573401329108
arangodb,256000,2.1,12,0.2236630159895867
arangodb,256000,2.1,13,0.2229834689933341
arangodb,256000,2.1,14,0.222599346016068
arangodb,256000,2.1,15,0.22290103600244038
arangodb,256000,2.1,16,0.22322869900381193
arangodb,256000,2.1,17,0.2245414099888876
arangodb,256000,2.1,18,0.2237213690241333
arangodb,256000,2.1,19,0.2230315699998755
arangodb,256000,2.2,0,0.2840583809884265
arangodb,256000,2.2,1,0.28377765300683677
arangodb,256000,2.2,2,0.2835988720180467
arangodb,256000,2.2,3,0.2833609340013936
arangodb,256000,2.2,4,0.2839350340072997
arangodb,256000,2.2,5,0.2834941130131483
arangodb,256000,2.2,6,0.2842207129870076
arangodb,256000,2.2,7,0.28492580700549297
arangodb,256000,2.2,8,0.29940697000711225
arangodb,256000,2.2,9,0.2870020039845258
arangodb,256000,2.2,10,0.38255326700164005
arangodb,256000,2.2,11,0.37605932098813355
arangodb,256000,2.2,12,0.3785744530032389
arangodb,256000,2.2,13,0.3747459720179904
arangodb,256000,2.2,14,0.37685384301585145
arangodb,256000,2.2,15,0.37123311002505943
arangodb,256000,2.2,16,0.37192868400597945
arangodb,256000,2.2,17,0.3705906630202662
arangodb,256000,2.2,18,0.37076288598473184
arangodb,256000,2.2,19,0.30715731700183824
arangodb,256000,3.1,-1,-1
arangodb,256000,3.2,0,23.55388980099815
arangodb,256000,3.2,1,13.366239607013995
arangodb,256000,3.2,2,13.426125037978636
arangodb,256000,3.2,3,13.454456236999249
arangodb,256000,3.2,4,13.610056030011037
arangodb,256000,3.2,5,13.020695965999039
arangodb,256000,3.2,6,13.994936083996436
arangodb,256000,3.2,7,13.338823785976274
arangodb,256000,3.2,8,13.305033594981069
arangodb,256000,3.2,9,14.830360693013063
arangodb,256000,3.2,10,13.779677275015274
arangodb,256000,3.2,11,13.394708661013283
arangodb,256000,3.2,12,12.760666525020497
arangodb,256000,3.2,13,13.833046801009914
arangodb,256000,3.2,14,14.00803444601479
arangodb,256000,3.2,15,13.040775660978397
arangodb,256000,3.2,16,13.627904706983827
arangodb,256000,3.2,17,12.456922762998147
arangodb,256000,3.2,18,14.866360416985117
arangodb,256000,3.2,19,13.266833686997415
arangodb,256000,3.3,0,61.46483604700188
arangodb,256000,3.3,1,40.79151072297827
arangodb,256000,3.3,2,40.45461617599358
arangodb,256000,3.3,3,39.82927458797349
arangodb,256000,3.3,4,40.383378163998714
arangodb,256000,3.3,5,39.972070461983094
arangodb,256000,3.3,6,41.65738967200741
arangodb,256000,3.3,7,41.36914104799507
arangodb,256000,3.3,8,40.97914003301412
arangodb,256000,3.3,9,41.20609222800704
arangodb,256000,3.3,10,40.44827916799113
arangodb,256000,3.3,11,40.742606124986196
arangodb,256000,3.3,12,39.70606115798
arangodb,256000,3.3,13,41.985117603006074
arangodb,256000,3.3,14,40.919946303998586
arangodb,256000,3.3,15,41.01368935301434
arangodb,256000,3.3,16,40.3410658169887
arangodb,256000,3.3,17,39.56451263901545
arangodb,256000,3.3,18,42.10243585301214
arangodb,256000,3.3,19,41.49510023399489
arangodb,256000,3.4,0,20.57022335199872
arangodb,256000,3.4,1,16.835608998022508
arangodb,256000,3.4,2,16.313162078993628
arangodb,256000,3.4,3,16.315099377010483
arangodb,256000,3.4,4,17.00203647001763
arangodb,256000,3.4,5,15.866322699992452
arangodb,256000,3.4,6,16.57795448199613
arangodb,256000,3.4,7,16.282971609995002
arangodb,256000,3.4,8,16.21672795401537
arangodb,256000,3.4,9,16.084051912999712
arangodb,256000,3.4,10,16.200821914011613
arangodb,256000,3.4,11,16.101851968007395
arangodb,256000,3.4,12,16.762398082995787
arangodb,256000,3.4,13,15.998472339997534
arangodb,256000,3.4,14,16.724328026990406
arangodb,256000,3.4,15,16.027059879997978
arangodb,256000,3.4,16,17.15195848600706
arangodb,256000,3.4,17,15.817100547981681
arangodb,256000,3.4,18,16.462172389990883
arangodb,256000,3.4,19,16.438555272005033
arangodb,256000,4.1,-1,-1
arangodb,256000,4.2,0,0.22377238699118607
arangodb,256000,4.2,1,0.14777107100235298
arangodb,256000,4.2,2,0.14410621498245746
arangodb,256000,4.2,3,0.14419993199408054
arangodb,256000,4.2,4,0.14492915497976355
arangodb,256000,4.2,5,0.1447385409846902
arangodb,256000,4.2,6,0.15375388599932194
arangodb,256000,4.2,7,0.14456198198604397
arangodb,256000,4.2,8,0.14394059797632508
arangodb,256000,4.2,9,0.14813636898179539
arangodb,256000,4.2,10,0.1550177939934656
arangodb,256000,4.2,11,0.1483044110063929
arangodb,256000,4.2,12,0.2450272320129443
arangodb,256000,4.2,13,0.23533279000548646
arangodb,256000,4.2,14,0.3745205670129508
arangodb,256000,4.2,15,0.22707185201579705
arangodb,256000,4.2,16,0.18945670200628228
arangodb,256000,4.2,17,0.47737560799578205
arangodb,256000,4.2,18,0.2262925099930726
