db,record_volume,query,iteration,time_in_seconds
cassandra,512000,2-2,11,0.013713
cassandra,512000,2-2,12,0.010326
cassandra,512000,2-2,13,0.009244
cassandra,512000,2-2,14,0.007933
cassandra,512000,2-2,15,0.009724
cassandra,512000,2-2,16,0.011864
cassandra,512000,2-2,17,0.008851
cassandra,512000,2-2,18,0.007809
cassandra,512000,2-2,19,0.010058
cassandra,512000,2-2,20,0.008275
cassandra,512000,3-1,1,-1
cassandra,512000,3-2,1,0.002736
cassandra,512000,3-2,2,0.002612
cassandra,512000,3-2,3,0.00196
cassandra,512000,3-2,4,0.002775
cassandra,512000,3-2,5,0.002881
cassandra,512000,3-2,6,0.002802
cassandra,512000,3-2,7,0.002882
cassandra,512000,3-2,8,0.003206
cassandra,512000,3-2,9,0.001129
cassandra,512000,3-2,10,0.002358
cassandra,512000,3-2,11,0.002979
cassandra,512000,3-2,12,0.002231
cassandra,512000,3-2,13,0.002449
cassandra,512000,3-2,14,0.002437
cassandra,512000,3-2,15,0.002969
cassandra,512000,3-2,16,0.0018
cassandra,512000,3-2,17,0.00254
cassandra,512000,3-2,18,0.001508
cassandra,512000,3-2,19,0.002302
cassandra,512000,3-2,20,0.002827
cassandra,512000,3-3,1,0.006566
cassandra,512000,3-3,2,0.002685
cassandra,512000,3-3,3,0.00689
cassandra,512000,3-3,4,0.00617
cassandra,512000,3-3,5,0.003997
cassandra,512000,3-3,6,0.006865
cassandra,512000,3-3,7,0.006945
cassandra,512000,3-3,8,0.002627
cassandra,512000,3-3,9,0.006856
cassandra,512000,3-3,10,0.007135
cassandra,512000,3-3,11,0.007051
cassandra,512000,3-3,12,0.007229
cassandra,512000,3-3,13,0.006128
cassandra,512000,3-3,14,0.004179
cassandra,512000,3-3,15,0.00698
cassandra,512000,3-3,16,0.006974
cassandra,512000,3-3,17,0.002984
cassandra,512000,3-3,18,0.006776
cassandra,512000,3-3,19,0.006765
cassandra,512000,3-3,20,0.006825
cassandra,512000,3-4,1,0.002666
cassandra,512000,3-4,2,0.00452
cassandra,512000,3-4,3,0.005186
cassandra,512000,3-4,4,0.005089
cassandra,512000,3-4,5,0.002472
cassandra,512000,3-4,6,0.00503
cassandra,512000,3-4,7,0.004584
cassandra,512000,3-4,8,0.00526
cassandra,512000,3-4,9,0.004794
cassandra,512000,3-4,10,0.002111
cassandra,512000,3-4,11,0.004962
cassandra,512000,3-4,12,0.00493
cassandra,512000,3-4,13,0.004393
cassandra,512000,3-4,14,0.003367
cassandra,512000,3-4,15,0.003438
cassandra,512000,3-4,16,0.004469
cassandra,512000,3-4,17,0.005188
cassandra,512000,3-4,18,0.005326
cassandra,512000,3-4,19,0.004297
cassandra,512000,3-4,20,0.004276
cassandra,512000,5,1,0.004434
cassandra,512000,5,2,0.004429
cassandra,512000,5,3,0.003177
cassandra,512000,5,4,0.003863
cassandra,512000,5,5,0.002801
cassandra,512000,5,6,0.004796
cassandra,512000,5,7,0.00392
cassandra,512000,5,8,0.005084
cassandra,512000,5,9,0.005054
cassandra,512000,5,10,0.001817
cassandra,512000,5,11,0.005076
cassandra,512000,5,12,0.004309
cassandra,512000,5,13,0.004125
cassandra,512000,5,14,0.004259
cassandra,512000,5,15,0.002555
cassandra,512000,5,16,0.00518
cassandra,512000,5,17,0.003493
cassandra,512000,5,18,0.002955
cassandra,512000,5,19,0.004533
cassandra,512000,5,20,0.003221
cassandra,512000,6,1,0.002262
cassandra,512000,6,2,0.002597
cassandra,512000,6,3,0.001855
cassandra,512000,6,4,0.003844
cassandra,512000,6,5,0.001993
cassandra,512000,6,6,0.003182
cassandra,512000,6,7,0.003548
cassandra,512000,6,8,0.002917
cassandra,512000,6,9,0.003144
cassandra,512000,6,10,0.003218
cassandra,512000,6,11,0.001567
cassandra,512000,6,12,0.00307
cassandra,512000,6,13,0.003033
cassandra,512000,6,14,0.004004
cassandra,512000,6,15,0.002497
cassandra,512000,6,16,0.003685
cassandra,512000,6,17,0.002774
cassandra,512000,6,18,0.003524
cassandra,512000,6,19,0.003674
cassandra,512000,6,20,0.001931
cassandra,512000,7,1,0.003731
cassandra,512000,7,2,0.002142
cassandra,512000,7,3,0.002949
cassandra,512000,7,4,0.004558
cassandra,512000,7,5,0.001802
cassandra,512000,7,6,0.001756
cassandra,512000,7,7,0.002138
cassandra,512000,7,8,0.002433
cassandra,512000,7,9,0.004716
cassandra,512000,7,10,0.001558
cassandra,512000,7,11,0.003407
cassandra,512000,7,12,0.002888
cassandra,512000,7,13,0.002858
cassandra,512000,7,14,0.004426
cassandra,512000,7,15,0.001922
cassandra,512000,7,16,0.003457
cassandra,512000,7,17,0.002668
cassandra,512000,7,18,0.002491
cassandra,512000,7,19,0.003627
cassandra,512000,7,20,0.002959
cassandra,512000,8,1,0.003957
cassandra,512000,8,2,0.005358
cassandra,512000,8,3,0.003027
