db,record_volume,query,iteration,time_in_seconds
mysql,256000,7,1,11.1385
mysql,256000,7,2,9.5850
mysql,256000,7,3,8.9714
mysql,256000,7,4,9.4133
mysql,256000,7,5,9.4251
mysql,256000,7,6,9.2356
mysql,256000,7,7,10.3090
mysql,256000,7,8,9.5836
mysql,256000,7,9,8.7895
mysql,256000,7,10,9.4603
mysql,256000,7,11,9.2181
mysql,256000,7,12,9.2611
mysql,256000,7,13,9.2436
mysql,256000,7,14,9.3442
mysql,256000,7,15,9.3091
mysql,256000,7,16,8.7253
mysql,256000,7,17,8.7907
mysql,256000,7,18,9.4813
mysql,256000,7,19,9.2911
mysql,256000,7,20,9.4585
