db,record_volume,query,iteration,time_in_seconds
neo4j,512000,2-2,11,0.62
neo4j,512000,2-2,12,0.626
neo4j,512000,2-2,13,0.625
neo4j,512000,2-2,14,0.517
neo4j,512000,2-2,15,0.493
neo4j,512000,2-2,16,0.481
neo4j,512000,2-2,17,0.63
neo4j,512000,2-2,18,0.623
neo4j,512000,2-2,19,0.625
neo4j,512000,2-2,20,0.623
neo4j,512000,3-1,1,-1
neo4j,512000,3-2,1,-1
neo4j,512000,3-3,1,35.95
neo4j,512000,3-3,2,35.559
neo4j,512000,3-3,3,35.62
neo4j,512000,3-3,4,35.688
neo4j,512000,3-3,5,35.483
neo4j,512000,3-3,6,35.555
neo4j,512000,3-3,7,36.388
neo4j,512000,3-3,8,35.438
neo4j,512000,3-3,9,36.44
neo4j,512000,3-3,10,36.072
neo4j,512000,3-3,11,36.276
neo4j,512000,3-3,12,38.084
neo4j,512000,3-3,13,41.68
neo4j,512000,3-3,14,39.4
neo4j,512000,3-3,15,41.138
neo4j,512000,3-3,16,38.956
neo4j,512000,3-3,17,42.119
neo4j,512000,3-3,18,42.169
neo4j,512000,3-3,19,38.165
neo4j,512000,3-3,20,40.823
neo4j,512000,3-4,1,6.47
neo4j,512000,3-4,2,5.77
neo4j,512000,3-4,3,6.06
neo4j,512000,3-4,4,6.566
neo4j,512000,3-4,5,5.525
neo4j,512000,3-4,6,5.878
neo4j,512000,3-4,7,5.517
neo4j,512000,3-4,8,5.648
neo4j,512000,3-4,9,5.824
neo4j,512000,3-4,10,5.795
neo4j,512000,3-4,11,6.657
neo4j,512000,3-4,12,5.798
neo4j,512000,3-4,13,6.741
neo4j,512000,3-4,14,5.904
neo4j,512000,3-4,15,5.38
neo4j,512000,3-4,16,6.055
neo4j,512000,3-4,17,5.43
neo4j,512000,3-4,18,6.149
neo4j,512000,3-4,19,6.194
neo4j,512000,3-4,20,6.524
neo4j,512000,4-1,1,-1
neo4j,512000,4-2,1,0.352
neo4j,512000,4-2,2,0.292
neo4j,512000,4-2,3,0.306
neo4j,512000,4-2,4,0.293
neo4j,512000,4-2,5,0.307
neo4j,512000,4-2,6,0.306
neo4j,512000,4-2,7,0.31
neo4j,512000,4-2,8,0.309
neo4j,512000,4-2,9,0.303
neo4j,512000,4-2,10,0.31
neo4j,512000,4-2,11,0.313
neo4j,512000,4-2,12,0.316
neo4j,512000,4-2,13,0.313
neo4j,512000,4-2,14,0.313
neo4j,512000,4-2,15,0.303
neo4j,512000,4-2,16,0.318
neo4j,512000,4-2,17,0.294
neo4j,512000,4-2,18,0.312
neo4j,512000,4-2,19,0.297
neo4j,512000,4-2,20,0.317
neo4j,512000,5,1,12.171
neo4j,512000,5,2,11.678
neo4j,512000,5,3,10.328
neo4j,512000,5,4,10.65
neo4j,512000,5,5,12.04
neo4j,512000,5,6,10.757
neo4j,512000,5,7,11.547
neo4j,512000,5,8,10.5
neo4j,512000,5,9,11.107
neo4j,512000,5,10,12.049
neo4j,512000,5,11,12.489
neo4j,512000,5,12,11.977
neo4j,512000,5,13,10.909
neo4j,512000,5,14,10.663
neo4j,512000,5,15,10.859
neo4j,512000,5,16,12.116
neo4j,512000,5,17,12.039
neo4j,512000,5,18,11.414
neo4j,512000,5,19,11.873
neo4j,512000,5,20,10.812
neo4j,512000,6,1,15.316
neo4j,512000,6,2,15.89
neo4j,512000,6,3,14.904
neo4j,512000,6,4,16.478
neo4j,512000,6,5,16.091
neo4j,512000,6,6,15.028
neo4j,512000,6,7,17.862
neo4j,512000,6,8,16.306
neo4j,512000,6,9,14.832
neo4j,512000,6,10,15.179
neo4j,512000,6,11,15.37
neo4j,512000,6,12,17.061
neo4j,512000,6,13,16.396
neo4j,512000,6,14,17.317
neo4j,512000,6,15,19.33
neo4j,512000,6,16,17.646
neo4j,512000,6,17,15.511
neo4j,512000,6,18,19.097
neo4j,512000,6,19,19.094
neo4j,512000,6,20,18.199
neo4j,512000,7,1,-1
