db,record_volume,query,iteration,time_in_seconds
neo4j,512000,3-2,1,14.022
neo4j,512000,3-2,2,12.699
neo4j,512000,3-2,3,12.89
neo4j,512000,3-2,4,13.01
neo4j,512000,3-2,5,12.869
neo4j,512000,3-2,6,13.041
neo4j,512000,3-2,7,13.172
neo4j,512000,3-2,8,12.957
neo4j,512000,3-2,9,12.922
neo4j,512000,3-2,10,13.004
neo4j,512000,3-2,11,12.92
neo4j,512000,3-2,12,12.938
neo4j,512000,3-2,13,12.971
neo4j,512000,3-2,14,13.198
neo4j,512000,3-2,15,12.864
neo4j,512000,3-2,16,13.044
neo4j,512000,3-2,17,13
neo4j,512000,3-2,18,12.839
neo4j,512000,3-2,19,12.966
neo4j,512000,3-2,20,12.949
