db,record_volume,query,iteration,time_in_seconds
cassandra,128000,10,1,0.001412
cassandra,128000,10,2,0.000517
cassandra,128000,10,3,0.000313
cassandra,128000,10,4,0.000339
cassandra,128000,10,5,0.001082
cassandra,128000,10,6,0.000707
cassandra,128000,10,7,0.000357
cassandra,128000,10,8,0.000508
cassandra,128000,10,9,0.000725
cassandra,128000,10,10,0.00038
cassandra,128000,10,11,0.000348
cassandra,128000,10,12,0.000338
cassandra,128000,10,13,0.0003
cassandra,128000,10,14,0.000333
cassandra,128000,10,15,0.000655
cassandra,128000,10,16,0.000297
cassandra,128000,10,17,0.000575
cassandra,128000,10,18,0.000234
cassandra,128000,10,19,0.000489
cassandra,128000,10,20,0.000332
cassandra,128000,1-1,1,0.333382
cassandra,128000,1-1,2,0.313441
cassandra,128000,1-1,3,0.332903
cassandra,128000,1-1,4,0.253132
cassandra,128000,1-1,5,0.266517
cassandra,128000,1-1,6,0.32029
cassandra,128000,1-1,7,0.32531
cassandra,128000,1-1,8,0.326714
cassandra,128000,1-1,9,0.317675
cassandra,128000,1-1,10,0.317962
cassandra,128000,1-1,11,0.344725
cassandra,128000,1-1,12,0.318738
cassandra,128000,1-1,13,0.345021
cassandra,128000,1-1,14,0.319029
cassandra,128000,1-1,15,0.333255
cassandra,128000,1-1,16,0.332475
cassandra,128000,1-1,17,0.351573
cassandra,128000,1-1,18,0.322807
cassandra,128000,1-1,19,0.264562
cassandra,128000,1-1,20,0.33245
cassandra,128000,11,1,0.001439
cassandra,128000,11,2,0.001331
cassandra,128000,11,3,0.00117
cassandra,128000,11,4,0.00123
cassandra,128000,11,5,0.00135
cassandra,128000,11,6,0.001953
cassandra,128000,11,7,0.001303
cassandra,128000,11,8,0.001092
cassandra,128000,11,9,0.001388
cassandra,128000,11,10,0.00102
cassandra,128000,11,11,0.001618
cassandra,128000,11,12,0.001388
cassandra,128000,11,13,0.00119
cassandra,128000,11,14,0.00144
cassandra,128000,11,15,0.001293
cassandra,128000,11,16,0.001221
cassandra,128000,11,17,0.001141
cassandra,128000,11,18,0.001304
cassandra,128000,11,19,0.001337
cassandra,128000,11,20,0.001114
cassandra,128000,1-2,1,0.003323
cassandra,128000,1-2,2,0.00463
cassandra,128000,1-2,3,0.008742
cassandra,128000,1-2,4,0.005478
cassandra,128000,1-2,5,0.011142
cassandra,128000,1-2,6,0.006002
cassandra,128000,1-2,7,0.004652
cassandra,128000,1-2,8,0.009518
cassandra,128000,1-2,9,0.00743
cassandra,128000,1-2,10,0.003568
cassandra,128000,1-2,11,0.010812
cassandra,128000,1-2,12,0.00607
cassandra,128000,1-2,13,0.010013
cassandra,128000,1-2,14,0.003933
cassandra,128000,1-2,15,0.010532
cassandra,128000,1-2,16,0.010023
cassandra,128000,1-2,17,0.008874
cassandra,128000,1-2,18,0.004578
cassandra,128000,1-2,19,0.008791
cassandra,128000,1-2,20,0.003459
cassandra,128000,1-3,1,0.001168
cassandra,128000,1-3,2,0.000991
cassandra,128000,1-3,3,0.000505
cassandra,128000,1-3,4,0.000728
cassandra,128000,1-3,5,0.000406
cassandra,128000,1-3,6,0.000539
cassandra,128000,1-3,7,0.000654
cassandra,128000,1-3,8,0.000526
cassandra,128000,1-3,9,0.000639
cassandra,128000,1-3,10,0.00097
cassandra,128000,1-3,11,0.000659
cassandra,128000,1-3,12,0.0006
cassandra,128000,1-3,13,0.000729
cassandra,128000,1-3,14,0.000668
cassandra,128000,1-3,15,0.000795
cassandra,128000,1-3,16,0.000592
cassandra,128000,1-3,17,0.000682
cassandra,128000,1-3,18,0.000825
cassandra,128000,1-3,19,0.000803
cassandra,128000,1-3,20,0.000682
cassandra,128000,1-4,1,0.002453
cassandra,128000,1-4,2,0.005172
cassandra,128000,1-4,3,0.004895
cassandra,128000,1-4,4,0.005717
cassandra,128000,1-4,5,0.005154
cassandra,128000,1-4,6,0.003449
cassandra,128000,1-4,7,0.00246
cassandra,128000,1-4,8,0.002224
cassandra,128000,1-4,9,0.005716
cassandra,128000,1-4,10,0.002164
cassandra,128000,1-4,11,0.007006
cassandra,128000,1-4,12,0.002461
cassandra,128000,1-4,13,0.005347
cassandra,128000,1-4,14,0.005875
cassandra,128000,1-4,15,0.002225
cassandra,128000,1-4,16,0.006765
cassandra,128000,1-4,17,0.006654
cassandra,128000,1-4,18,0.006044
cassandra,128000,1-4,19,0.005495
cassandra,128000,1-4,20,0.001876
cassandra,128000,2-1,1,0.005494
cassandra,128000,2-1,2,0.004505
cassandra,128000,2-1,3,0.00484
cassandra,128000,2-1,4,0.002893
cassandra,128000,2-1,5,0.004292
cassandra,128000,2-1,6,0.004418
cassandra,128000,2-1,7,0.006798
cassandra,128000,2-1,8,0.004578
cassandra,128000,2-1,9,0.004154
cassandra,128000,2-1,10,0.005135
cassandra,128000,2-1,11,0.004404
cassandra,128000,2-1,12,0.00496
cassandra,128000,2-1,13,0.005755
cassandra,128000,2-1,14,0.004487
cassandra,128000,2-1,15,0.005502
cassandra,128000,2-1,16,0.00454
cassandra,128000,2-1,17,0.004995
cassandra,128000,2-1,18,0.004941
cassandra,128000,2-1,19,0.00412
cassandra,128000,2-1,20,0.004658
cassandra,128000,2-2,1,0.004311
cassandra,128000,2-2,2,0.004854
cassandra,128000,2-2,3,0.005598
cassandra,128000,2-2,4,0.004946
cassandra,128000,2-2,5,0.004468
cassandra,128000,2-2,6,0.004796
cassandra,128000,2-2,7,0.00599
cassandra,128000,2-2,8,0.005075
cassandra,128000,2-2,9,0.005069
cassandra,128000,2-2,10,0.003015
cassandra,128000,2-2,11,0.004954
cassandra,128000,2-2,12,0.004793
cassandra,128000,2-2,13,0.005279
cassandra,128000,2-2,14,0.007914
cassandra,128000,2-2,15,0.004056
cassandra,128000,2-2,16,0.003035
cassandra,128000,2-2,17,0.005093
cassandra,128000,2-2,18,0.005203
cassandra,128000,2-2,19,0.006898
cassandra,128000,2-2,20,0.005582
cassandra,128000,3-1,1,0.000722
cassandra,128000,3-1,2,0.00047
cassandra,128000,3-1,3,0.000492
cassandra,128000,3-1,4,0.000569
cassandra,128000,3-1,5,0.000557
cassandra,128000,3-1,6,0.000749
cassandra,128000,3-1,7,0.000759
cassandra,128000,3-1,8,0.000859
cassandra,128000,3-1,9,0.00081
cassandra,128000,3-1,10,0.000523
cassandra,128000,3-1,11,0.000766
cassandra,128000,3-1,12,0.000917
cassandra,128000,3-1,13,0.000555
cassandra,128000,3-1,14,0.000541
cassandra,128000,3-1,15,0.000678
cassandra,128000,3-1,16,0.000512
cassandra,128000,3-1,17,0.000428
cassandra,128000,3-1,18,0.00061
cassandra,128000,3-1,19,0.000627
cassandra,128000,3-1,20,0.000401
cassandra,128000,3-2,1,0.003236
cassandra,128000,3-2,2,0.003221
cassandra,128000,3-2,3,0.00341
cassandra,128000,3-2,4,0.001958
cassandra,128000,3-2,5,0.003393
cassandra,128000,3-2,6,0.002911
cassandra,128000,3-2,7,0.003131
cassandra,128000,3-2,8,0.002072
cassandra,128000,3-2,9,0.001701
cassandra,128000,3-2,10,0.003223
cassandra,128000,3-2,11,0.002193
cassandra,128000,3-2,12,0.002891
cassandra,128000,3-2,13,0.002933
cassandra,128000,3-2,14,0.00263
cassandra,128000,3-2,15,0.002745
cassandra,128000,3-2,16,0.002446
cassandra,128000,3-2,17,0.003087
cassandra,128000,3-2,18,0.003234
cassandra,128000,3-2,19,0.00184
cassandra,128000,3-2,20,0.002518
cassandra,128000,3-3,1,0.006583
cassandra,128000,3-3,2,0.006686
cassandra,128000,3-3,3,0.006683
cassandra,128000,3-3,4,0.004152
cassandra,128000,3-3,5,0.004987
cassandra,128000,3-3,6,0.003903
cassandra,128000,3-3,7,0.00638
cassandra,128000,3-3,8,0.006428
cassandra,128000,3-3,9,0.00655
cassandra,128000,3-3,10,0.006581
cassandra,128000,3-3,11,0.006759
cassandra,128000,3-3,12,0.007076
cassandra,128000,3-3,13,0.003998
cassandra,128000,3-3,14,0.006539
cassandra,128000,3-3,15,0.00377
cassandra,128000,3-3,16,0.004814
cassandra,128000,3-3,17,0.006646
cassandra,128000,3-3,18,0.006468
cassandra,128000,3-3,19,0.006347
cassandra,128000,3-3,20,0.005909
cassandra,128000,3-4,1,0.005129
cassandra,128000,3-4,2,0.005242
cassandra,128000,3-4,3,0.004342
cassandra,128000,3-4,4,0.002678
cassandra,128000,3-4,5,0.005119
cassandra,128000,3-4,6,0.004876
cassandra,128000,3-4,7,0.004908
cassandra,128000,3-4,8,0.00505
cassandra,128000,3-4,9,0.004953
cassandra,128000,3-4,10,0.004512
cassandra,128000,3-4,11,0.005393
cassandra,128000,3-4,12,0.003773
cassandra,128000,3-4,13,0.004411
cassandra,128000,3-4,14,0.00486
cassandra,128000,3-4,15,0.004695
cassandra,128000,3-4,16,0.005009
cassandra,128000,3-4,17,0.00388
cassandra,128000,3-4,18,0.003622
cassandra,128000,3-4,19,0.004269
cassandra,128000,3-4,20,0.003851
cassandra,128000,5,1,0.004801
cassandra,128000,5,2,0.004801
cassandra,128000,5,3,0.001519
cassandra,128000,5,4,0.002384
cassandra,128000,5,5,0.004229
cassandra,128000,5,6,0.004331
cassandra,128000,5,7,0.003157
cassandra,128000,5,8,0.002449
cassandra,128000,5,9,0.003857
cassandra,128000,5,10,0.003408
cassandra,128000,5,11,0.004363
cassandra,128000,5,12,0.004683
cassandra,128000,5,13,0.003323
cassandra,128000,5,14,0.002941
cassandra,128000,5,15,0.005124
cassandra,128000,5,16,0.004524
