db,record_volume,query,iteration,time_in_seconds
sqlite,512000,10,2,0.680
sqlite,512000,10,3,0.608
sqlite,512000,10,4,0.789
sqlite,512000,10,5,0.775
sqlite,512000,10,6,0.776
sqlite,512000,10,7,0.778
sqlite,512000,10,8,0.779
sqlite,512000,10,9,0.776
sqlite,512000,10,10,0.779
sqlite,512000,10,11,0.782
sqlite,512000,10,12,0.779
sqlite,512000,10,13,0.781
sqlite,512000,10,14,0.773
sqlite,512000,10,15,0.665
sqlite,512000,10,16,0.777
sqlite,512000,10,17,0.599
sqlite,512000,10,18,0.610
sqlite,512000,10,19,0.790
sqlite,512000,10,20,0.780
sqlite,512000,11,1,0.538
sqlite,512000,11,2,0.541
sqlite,512000,11,3,0.537
sqlite,512000,11,4,0.531
sqlite,512000,11,5,0.541
sqlite,512000,11,6,0.541
sqlite,512000,11,7,0.537
sqlite,512000,11,8,0.564
sqlite,512000,11,9,0.538
sqlite,512000,11,10,0.540
sqlite,512000,11,11,0.543
sqlite,512000,11,12,0.538
sqlite,512000,11,13,0.577
sqlite,512000,11,14,0.544
sqlite,512000,11,15,0.496
sqlite,512000,11,16,0.533
sqlite,512000,11,17,0.538
sqlite,512000,11,18,0.501
sqlite,512000,11,19,0.415
sqlite,512000,11,20,0.532
sqlite,512000,2-1,1,0.375
sqlite,512000,2-1,2,0.483
sqlite,512000,2-1,3,0.480
sqlite,512000,2-1,4,0.476
sqlite,512000,2-1,5,0.372
sqlite,512000,2-1,6,0.479
sqlite,512000,2-1,7,0.480
sqlite,512000,2-1,8,0.483
sqlite,512000,2-1,9,0.482
sqlite,512000,2-1,10,0.370
sqlite,512000,2-1,11,0.474
sqlite,512000,2-1,12,0.486
sqlite,512000,2-1,13,0.476
sqlite,512000,2-1,14,0.485
sqlite,512000,2-1,15,0.485
sqlite,512000,2-1,16,0.479
sqlite,512000,2-1,17,0.500
sqlite,512000,2-1,18,0.479
sqlite,512000,2-1,19,0.478
sqlite,512000,2-1,20,0.491
sqlite,512000,2-2,1,0.525
sqlite,512000,2-2,2,0.536
sqlite,512000,2-2,3,0.523
sqlite,512000,2-2,4,0.527
sqlite,512000,2-2,5,0.532
sqlite,512000,2-2,6,0.522
sqlite,512000,2-2,7,0.531
sqlite,512000,2-2,8,0.536
sqlite,512000,2-2,9,0.529
sqlite,512000,2-2,10,0.518
sqlite,512000,2-2,11,0.543
sqlite,512000,2-2,12,0.455
sqlite,512000,2-2,13,0.412
sqlite,512000,2-2,14,0.524
sqlite,512000,2-2,15,0.413
sqlite,512000,2-2,16,0.527
sqlite,512000,2-2,17,0.528
sqlite,512000,2-2,18,0.417
sqlite,512000,2-2,19,0.525
sqlite,512000,2-2,20,0.533
sqlite,512000,3-1,1,-1
sqlite,512000,3-2,1,11.688
sqlite,512000,3-2,2,7.875
sqlite,512000,3-2,3,7.869
sqlite,512000,3-2,4,7.613
sqlite,512000,3-2,5,7.606
sqlite,512000,3-2,6,8.242
sqlite,512000,3-2,7,8.294
sqlite,512000,3-2,8,7.953
sqlite,512000,3-2,9,8.057
sqlite,512000,3-2,10,8.308
sqlite,512000,3-2,11,7.832
sqlite,512000,3-2,12,7.958
sqlite,512000,3-2,13,7.742
sqlite,512000,3-2,14,8.035
sqlite,512000,3-2,15,7.877
sqlite,512000,3-2,16,8.205
sqlite,512000,3-2,17,7.655
sqlite,512000,3-2,18,7.966
sqlite,512000,3-2,19,8.140
sqlite,512000,3-2,20,8.232
sqlite,512000,3-3,1,-1
sqlite,512000,3-4,1,6.426
sqlite,512000,3-4,2,1.755
sqlite,512000,3-4,3,1.371
sqlite,512000,3-4,4,1.681
sqlite,512000,3-4,5,1.483
sqlite,512000,3-4,6,1.352
sqlite,512000,3-4,7,1.609
sqlite,512000,3-4,8,1.351
sqlite,512000,3-4,9,1.665
sqlite,512000,3-4,10,1.695
sqlite,512000,3-4,11,1.367
sqlite,512000,3-4,12,1.366
sqlite,512000,3-4,13,1.641
sqlite,512000,3-4,14,1.745
sqlite,512000,3-4,15,1.446
sqlite,512000,3-4,16,1.463
sqlite,512000,3-4,17,1.355
sqlite,512000,3-4,18,1.365
sqlite,512000,3-4,19,1.549
sqlite,512000,3-4,20,1.756
sqlite,512000,4-1,1,-1
sqlite,512000,4-2,1,0.001
sqlite,512000,4-2,2,0.001
sqlite,512000,4-2,3,0.000
sqlite,512000,4-2,4,0.001
sqlite,512000,4-2,5,0.001
sqlite,512000,4-2,6,0.000
sqlite,512000,4-2,7,0.000
sqlite,512000,4-2,8,0.001
sqlite,512000,4-2,9,0.000
sqlite,512000,4-2,10,0.002
sqlite,512000,4-2,11,0.001
sqlite,512000,4-2,12,0.001
sqlite,512000,4-2,13,0.000
sqlite,512000,4-2,14,0.000
sqlite,512000,4-2,15,0.002
sqlite,512000,4-2,16,0.001
sqlite,512000,4-2,17,0.001
sqlite,512000,4-2,18,0.001
sqlite,512000,4-2,19,0.000
sqlite,512000,4-2,20,0.000
sqlite,512000,5,1,4.962
sqlite,512000,5,2,4.877
sqlite,512000,5,3,4.789
sqlite,512000,5,4,4.840
sqlite,512000,5,5,4.907
sqlite,512000,5,6,4.813
sqlite,512000,5,7,4.494
sqlite,512000,5,8,4.908
sqlite,512000,5,9,4.695
sqlite,512000,5,10,4.902
sqlite,512000,5,11,4.732
sqlite,512000,5,12,4.437
sqlite,512000,5,13,4.761
sqlite,512000,5,14,4.611
sqlite,512000,5,15,5.255
sqlite,512000,5,16,4.716
sqlite,512000,5,17,4.755
sqlite,512000,5,18,4.946
sqlite,512000,5,19,4.983
sqlite,512000,5,20,4.908
sqlite,512000,6,1,17.452
sqlite,512000,6,2,8.122
sqlite,512000,6,3,8.501
sqlite,512000,6,4,8.556
sqlite,512000,6,5,8.108
sqlite,512000,6,6,8.063
sqlite,512000,6,7,8.891
sqlite,512000,6,8,8.664
sqlite,512000,6,9,8.073
sqlite,512000,6,10,8.380
sqlite,512000,6,11,8.410
sqlite,512000,6,12,9.210
sqlite,512000,6,13,8.084
sqlite,512000,6,14,8.523
sqlite,512000,6,15,8.465
sqlite,512000,6,16,8.138
sqlite,512000,6,17,8.609
sqlite,512000,6,18,8.131
sqlite,512000,6,19,8.599
sqlite,512000,6,20,8.469
sqlite,512000,7,1,13.287
sqlite,512000,7,2,10.112
sqlite,512000,7,3,10.382
sqlite,512000,7,4,10.615
sqlite,512000,7,5,10.250
sqlite,512000,7,6,10.310
sqlite,512000,7,7,10.261
sqlite,512000,7,8,10.224
sqlite,512000,7,9,10.632
sqlite,512000,7,10,10.230
sqlite,512000,7,11,10.307
sqlite,512000,7,12,10.310
sqlite,512000,7,13,10.356
sqlite,512000,7,14,10.773
sqlite,512000,7,15,10.273
sqlite,512000,7,16,10.722
sqlite,512000,7,17,10.170
sqlite,512000,7,18,10.356
sqlite,512000,7,19,10.633
sqlite,512000,7,20,10.232
sqlite,512000,8,1,1.089
sqlite,512000,8,2,1.071
sqlite,512000,8,3,0.830
sqlite,512000,8,4,1.066
sqlite,512000,8,5,1.070
sqlite,512000,8,6,1.075
sqlite,512000,8,7,1.085
sqlite,512000,8,8,1.080
sqlite,512000,8,9,1.024
sqlite,512000,8,10,1.101
sqlite,512000,8,11,1.089
sqlite,512000,8,12,1.087
sqlite,512000,8,13,1.072
sqlite,512000,8,14,1.074
sqlite,512000,8,15,1.081
sqlite,512000,8,16,1.070
sqlite,512000,8,17,1.081
sqlite,512000,8,18,1.076
sqlite,512000,8,19,0.961
sqlite,512000,8,20,1.070
sqlite,512000,9-1,1,1.603
sqlite,512000,9-1,2,1.533
sqlite,512000,9-1,3,1.680
sqlite,512000,9-1,4,1.719
sqlite,512000,9-1,5,1.736
sqlite,512000,9-1,6,1.654
sqlite,512000,9-1,7,1.736
sqlite,512000,9-1,8,1.844
sqlite,512000,9-1,9,1.423
sqlite,512000,9-1,10,1.635
sqlite,512000,9-1,11,1.617
sqlite,512000,9-1,12,1.322
sqlite,512000,9-1,13,1.743
sqlite,512000,9-1,14,1.740
sqlite,512000,9-1,15,1.761
sqlite,512000,9-1,16,1.729
sqlite,512000,9-1,17,1.694
sqlite,512000,9-1,18,1.582
sqlite,512000,9-1,19,1.549
sqlite,512000,9-1,20,1.601
sqlite,512000,9-2,1,0.995
sqlite,512000,9-2,2,0.941
sqlite,512000,9-2,3,0.994
sqlite,512000,9-2,4,0.985
sqlite,512000,9-2,5,0.993
sqlite,512000,9-2,6,0.986
sqlite,512000,9-2,7,0.735
sqlite,512000,9-2,8,0.986
sqlite,512000,9-2,9,0.993
sqlite,512000,9-2,10,0.992
sqlite,512000,9-2,11,0.990
sqlite,512000,9-2,12,0.982
sqlite,512000,9-2,13,0.987
sqlite,512000,9-2,14,0.898
sqlite,512000,9-2,15,0.833
sqlite,512000,9-2,16,0.941
sqlite,512000,9-2,17,0.840
sqlite,512000,9-2,18,0.992
sqlite,512000,9-2,19,0.992
sqlite,512000,9-2,20,0.971
