db,record_volume,query,iteration,time_in_seconds
mongodb,512000,1.1,0,0.229
mongodb,512000,1.1,1,0.203
mongodb,512000,1.1,2,0.204
mongodb,512000,1.1,3,0.202
mongodb,512000,1.1,4,0.208
mongodb,512000,1.1,5,0.203
mongodb,512000,1.1,6,0.207
mongodb,512000,1.1,7,0.206
mongodb,512000,1.1,8,0.204
mongodb,512000,1.1,9,0.207
mongodb,512000,1.1,10,0.204
mongodb,512000,1.1,11,0.211
mongodb,512000,1.1,12,0.213
mongodb,512000,1.1,13,0.212
mongodb,512000,1.1,14,0.207
mongodb,512000,1.1,15,0.209
mongodb,512000,1.1,16,0.206
mongodb,512000,1.1,17,0.209
mongodb,512000,1.1,18,0.205
mongodb,512000,1.1,19,0.219
mongodb,512000,1.2,0,0.245
mongodb,512000,1.2,1,0.231
mongodb,512000,1.2,2,0.236
mongodb,512000,1.2,3,0.234
mongodb,512000,1.2,4,0.236
mongodb,512000,1.2,5,0.233
mongodb,512000,1.2,6,0.235
mongodb,512000,1.2,7,0.232
mongodb,512000,1.2,8,0.232
mongodb,512000,1.2,9,0.231
mongodb,512000,1.2,10,0.176
mongodb,512000,1.2,11,0.171
mongodb,512000,1.2,12,0.172
mongodb,512000,1.2,13,0.172
mongodb,512000,1.2,14,0.172
mongodb,512000,1.2,15,0.172
mongodb,512000,1.2,16,0.177
mongodb,512000,1.2,17,0.171
mongodb,512000,1.2,18,0.174
mongodb,512000,1.2,19,0.171
mongodb,512000,1.3,0,0
mongodb,512000,1.3,1,0
mongodb,512000,1.3,2,0
mongodb,512000,1.3,3,0
mongodb,512000,1.3,4,0
mongodb,512000,1.3,5,0
mongodb,512000,1.3,6,0
mongodb,512000,1.3,7,0
mongodb,512000,1.3,8,0
mongodb,512000,1.3,9,0
mongodb,512000,1.3,10,0
mongodb,512000,1.3,11,0
mongodb,512000,1.3,12,0
mongodb,512000,1.3,13,0
mongodb,512000,1.3,14,0
mongodb,512000,1.3,15,0
mongodb,512000,1.3,16,0
mongodb,512000,1.3,17,0
mongodb,512000,1.3,18,0
mongodb,512000,1.3,19,0
mongodb,512000,1.4,0,0.322
mongodb,512000,1.4,1,0.304
mongodb,512000,1.4,2,0.299
mongodb,512000,1.4,3,0.299
mongodb,512000,1.4,4,0.308
mongodb,512000,1.4,5,0.302
mongodb,512000,1.4,6,0.303
mongodb,512000,1.4,7,0.263
mongodb,512000,1.4,8,0.273
mongodb,512000,1.4,9,0.301
mongodb,512000,1.4,10,0.298
mongodb,512000,1.4,11,0.297
mongodb,512000,1.4,12,0.299
mongodb,512000,1.4,13,0.297
mongodb,512000,1.4,14,0.274
mongodb,512000,1.4,15,0.253
mongodb,512000,1.4,16,0.254
mongodb,512000,1.4,17,0.253
mongodb,512000,1.4,18,0.253
mongodb,512000,1.4,19,0.254
mongodb,512000,2.1,0,0.334
mongodb,512000,2.1,1,0.309
mongodb,512000,2.1,2,0.308
mongodb,512000,2.1,3,0.307
mongodb,512000,2.1,4,0.3
mongodb,512000,2.1,5,0.308
mongodb,512000,2.1,6,0.3
mongodb,512000,2.1,7,0.301
mongodb,512000,2.1,8,0.299
mongodb,512000,2.1,9,0.306
mongodb,512000,2.1,10,0.304
mongodb,512000,2.1,11,0.303
mongodb,512000,2.1,12,0.31
mongodb,512000,2.1,13,0.337
mongodb,512000,2.1,14,0.304
mongodb,512000,2.1,15,0.322
mongodb,512000,2.1,16,0.336
mongodb,512000,2.1,17,0.339
mongodb,512000,2.1,18,0.333
